Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,1:00:00,SANTA LIBRADA E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,5:30:00,LOS TRES REYES - I ETAPA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2:30:00,SAN ANTONIO E-15,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2:35:00,CENTRO USME E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,7:45:00,LA PRIMAVERA E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,9:25:00,SIERRA MORENA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,4:07:00,CHUNIZA E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,5:13:00,GRAN YOMASA E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,3:28:00,LUIS CARLOS GALAN E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,4:19:00,JUAN REY E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,4:24:00,GUACAMAYAS I-II E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,-,37.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12:17:00,NACIONES UNIDAS E-19,URBANA,CAÑOS,CONTUNDENTES,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,1:30:00,LOS EJIDOS E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2:20:00,LA LIBERTAD E-12,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,70.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:39:00,LAS COLUMNAS E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:24:00,CARACOLI E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
04/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:00:00,SAN FRANCISCO E-19,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000.0,1
05/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,1:00:00,RESTREPO E-15,URBANA,CAÑOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000.0,1
05/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,17:17:00,PERDOMO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:20:00,VOTO NACIONAL E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:10:00,CASANDRA E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:50:00,EL ROSARIO E-8,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
06/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:50:00,LAS VEGAS E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
08/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,23:55:00,VILLA CINDY E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000.0,1
08/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12:55:00,LOS ALPES E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000.0,1
09/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:15:00,VOTO NACIONAL E-14,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,58.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
11/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,10:00:00,POLICARPA SALAVARRIETA E-15,URBANA,PELUQUERIA Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
11/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:20:00,LOS COMUNEROS E-16,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
11/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:05:00,VILLA EMMA E-7,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,45.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
12/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,1:30:00,EDUARDO SANTOS E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
12/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:40:00,BELLAVISTA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
12/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,15:40:00,URB. SANTANDER E-15,URBANA,BODEGAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,47.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
12/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,13:50:00,EL PARAISO E-19,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,63.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
12/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,6:53:00,SAN FRANCISCO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
01/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2:10:00,LA FLORIDA SUR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
02/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,20:40:00,ANTONIO JOSE DE SUCRE E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,56.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
02/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:20:00,AMAPARO CAÑIZARES E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000.0,1
02/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,22:40:00,SAN JOSE II SECTOR A E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
02/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:08:00,CANDELARIA III-IV E-19,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,60.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
02/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,5:49:00,LISBOA E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
03/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:00:00,DIANA TURBAY E-18,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
03/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:00:00,DIANA TURBAY E-18,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,50.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000.0,1
03/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:20:00,EL RAMAJAL E-4,URBANA,BOSQUES,CUERDA/SOGA/CADENA,A PIE,A PIE,32.0,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
03/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:50:00,LOS ALPES E-19,RURAL,BOSQUES,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
03/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:04:00,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50.0,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,LICENCIADO,SUPERIOR,11001000.0,1
04/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:00:00,EL RUBI I SECTOR E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
04/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12:00:00,EL MOCHUELO ORIENTAL E-19,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
04/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:50:00,SAN JORGE E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
04/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:10:00,TIBABITA E-1,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
05/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:38:00,PATIO BONITO I E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
05/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:29:00,EL BRILLANTE E-5,RURAL,BOSQUES,ARMA DE FUEGO,A PIE,A PIE,51.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:10:00,ESPINOS I E-19,URBANA,BOSQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
07/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,16:00:00,LOS SOCHES E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
07/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,3:30:00,VILLAS DEL DORADO E-10,URBANA,FRENTE A DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
07/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:35:00,EL DORADO E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
08/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,19:30:00,LA ESPERANZA E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,13.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
08/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,15:30:00,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
09/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,10:00:00,GRAN BRITALIA E-8,URBANA,POTREROS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
09/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:15:00,EL PARAISO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
10/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,8:30:00,LOS PINOS E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
10/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:55:00,PARCELACION EL PORVENIR E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
10/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:56:00,GUADALUPE E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
10/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,15:24:00,LA FAVORITA E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
10/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:46:00,VILLA MARIA I E-11,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
11/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,19:15:00,LA PRIMAVERA E-19,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
11/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:40:00,PRIMAVERA NORTE E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
11/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:20:00,CARACOLI E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
11/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,16:25:00,LA ESTANZUELA E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000.0,1
11/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:33:00,POTOSI E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
12/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:30:00,MODELIA E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
12/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:51:00,BRASIL II SECTOR II ETAPA E-7,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
12/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:24:00,SAN CARLOS E-6,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
01/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:30:00,SAN JOSE E-14,URBANA,HOSPITALES,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
01/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,7:00:00,EL PEÑON DEL CORTIJO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
01/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,7:00:00,EL PEÑON DEL CORTIJO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,59.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
01/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,17:20:00,LA GLORIA E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000.0,1
02/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,13:30:00,LA CABAÑA E-5,URBANA,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
02/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,23:45:00,VILLA GALANTE E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
02/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,9:50:00,MARRUECOS E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
02/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,17:25:00,LA CABAÑA E-5,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
03/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:45:00,EL DORADO E-3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
03/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:53:00,LA PAZ E-12,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
